Player,Pos,Team,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary 2019-20,Salary 2020-21,Salary 2021-22,Salary 2022-23,Salary 2023-24,Salary 2023-2024,Signed Using,Guaranteed,Role
Alfonzo McKinnie,SF,Cleveland Cavaliers,1.0,6.0,14.0,0.42700000000000005,1.1,5.3,0.215,4.8,8.7,0.557,1.8,2.5,0.71,3.0,6.2,9.3,1.1,1.9,0.7,2.1,5.9,14.9,99.0,115.0,27.0,40.0,593.0,8.7,0.493,0.38,0.18100000000000002,6.9,14.4,10.6,3.3,1.9,1.2,12.3,15.2,-0.2,0.3,0.2,0.013999999999999999,-4.4,-0.9,-5.3,-0.5,708871.0,0.0,0.0,0.0,0.0,0.0,NaN,2253031.0,Second Unit
Alfonzo McKinnie,SF,Cleveland Cavaliers,1.0,6.0,14.0,0.42700000000000005,1.1,5.3,0.215,4.8,8.7,0.557,1.8,2.5,0.71,3.0,6.2,9.3,1.1,1.9,0.7,2.1,5.9,14.9,99.0,115.0,27.0,40.0,593.0,8.7,0.493,0.38,0.18100000000000002,6.9,14.4,10.6,3.3,1.9,1.2,12.3,15.2,-0.2,0.3,0.2,0.013999999999999999,-4.4,-0.9,-5.3,-0.5,183114.0,0.0,0.0,0.0,0.0,0.0,NaN,2253031.0,Second Unit
Dante Exum,SG,Cleveland Cavaliers,1.0,5.6,11.6,0.479,1.6,4.5,0.35100000000000003,4.0,7.1,0.5589999999999999,3.6,5.0,0.732,1.1,5.6,6.7,4.0,1.5,0.7,2.5,3.6,16.3,112.0,116.0,24.0,24.0,402.0,11.5,0.5920000000000001,0.385,0.42700000000000005,2.5,12.8,7.6,11.4,1.5,1.3,15.6,14.4,0.4,0.2,0.5,0.063,-1.9,-0.4,-2.3,0.0,9600000.0,9600000.0,0.0,0.0,0.0,0.0,Cap Space,18200000.0,Second Unit
Norman Powell,SG,Toronto Raptors,23.0,9.7,19.4,0.502,3.5,8.9,0.39799999999999996,6.2,10.5,0.589,4.1,4.9,0.838,0.9,5.2,6.1,2.9,2.1,0.6,2.4,3.5,27.1,117.0,106.0,26.0,44.0,1269.0,17.4,0.629,0.457,0.252,2.0,11.2,6.7,9.7,2.1,1.3,10.0,21.5,2.2,1.9,4.2,0.157,1.4,0.9,2.3,1.4,10116576.0,10865952.0,11615328.0,0.0,0.0,0.0,Cap Space,20982528.0,Second Unit
Terence Davis,SG,Toronto Raptors,2.0,7.9,17.2,0.46299999999999997,3.9,9.7,0.396,4.1,7.4,0.55,2.0,2.3,0.865,2.0,7.5,9.5,4.7,1.4,0.5,2.9,4.6,21.7,113.0,106.0,22.0,64.0,1087.0,14.5,0.598,0.568,0.133,4.6,16.3,10.5,14.6,1.4,1.1,13.6,18.9,1.4,1.6,3.0,0.133,0.7,0.6,1.3,0.9,898310.0,1517981.0,0.0,0.0,0.0,0.0,Minimum Salary,898310.0,Second Unit
Rondae Hollis-Jefferson,SF,Toronto Raptors,5.0,6.6,14.1,0.47100000000000003,0.1,0.8,0.11800000000000001,6.6,13.3,0.493,4.5,6.2,0.736,4.9,7.3,12.1,4.3,2.1,1.1,2.3,5.0,17.9,115.0,104.0,25.0,52.0,998.0,15.5,0.5329999999999999,0.057999999999999996,0.43700000000000006,11.0,15.8,13.4,12.9,2.1,2.1,12.2,17.2,1.4,1.8,3.2,0.153,-1.1,1.5,0.5,0.6,2500000.0,0.0,0.0,0.0,0.0,0.0,MLE,2500000.0,Second Unit
Marc Gasol,C,Toronto Raptors,35.0,4.8,11.4,0.419,2.5,6.1,0.402,2.3,5.3,0.44,1.3,1.7,0.722,1.4,9.6,11.0,6.0,1.3,1.6,2.1,4.9,13.3,112.0,104.0,35.0,36.0,990.0,11.9,0.546,0.5379999999999999,0.153,3.2,20.8,12.2,16.9,1.3,3.2,14.6,12.7,0.9,1.8,2.7,0.128,-0.9,2.7,1.8,0.9,25595700.0,0.0,0.0,0.0,0.0,0.0,Bird Rights,25595700.0,Second Unit
Patrick McCaw,SF,Toronto Raptors,12.0,3.5,8.5,0.414,1.2,3.7,0.324,2.3,4.8,0.484,0.7,0.9,0.722,1.0,3.5,4.5,4.2,2.0,0.2,1.5,3.2,8.9,105.0,108.0,24.0,37.0,908.0,7.3,0.5,0.43799999999999994,0.111,2.3,7.6,5.0,11.4,2.0,0.4,14.6,9.4,0.2,1.2,1.4,0.073,-3.6,1.8,-1.8,0.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,MLE,8000000.0,Second Unit
Thomas Bryant,C,Washington Wizards,28.0,9.5,15.9,0.599,1.1,2.8,0.40700000000000003,8.4,13.1,0.64,3.6,4.9,0.737,3.9,9.6,13.5,3.7,0.7,1.7,2.5,4.4,23.8,126.0,115.0,22.0,38.0,901.0,20.0,0.659,0.17600000000000002,0.309,8.8,23.4,15.8,11.9,0.7,3.2,12.1,18.3,2.4,0.5,2.9,0.153,2.1,-1.2,0.9,0.7,7936508.0,8333333.0,8730159.0,0.0,0.0,0.0,NaN,25000000.0,Second Unit
Ian Mahinmi,C,Washington Wizards,35.0,6.0,12.1,0.495,0.3,1.5,0.192,5.7,10.6,0.5379999999999999,4.0,6.5,0.619,4.5,8.1,12.6,2.8,1.8,2.5,2.6,6.6,16.3,111.0,112.0,33.0,38.0,808.0,14.1,0.545,0.124,0.5379999999999999,10.2,19.8,14.8,8.2,1.8,4.7,14.8,15.7,0.7,0.7,1.4,0.08199999999999999,-2.7,0.0,-2.7,-0.2,15450051.0,0.0,0.0,0.0,0.0,0.0,Cap Space,15450051.0,Second Unit
Moritz Wagner,C,Washington Wizards,5.0,8.6,15.1,0.575,1.5,4.4,0.34299999999999997,7.1,10.6,0.6709999999999999,4.4,5.4,0.8170000000000001,3.4,9.3,12.7,3.2,1.5,1.1,3.6,8.8,23.2,119.0,114.0,22.0,37.0,707.0,16.6,0.6659999999999999,0.294,0.36,7.6,22.8,14.9,10.1,1.5,2.1,17.2,18.8,1.3,0.5,1.8,0.122,-1.2,-0.3,-1.6,0.1,2063520.0,2161920.0,3893618.0,0.0,0.0,0.0,1st Round Pick,4225440.0,Second Unit
Anžejs Pasečņiks,C,Washington Wizards,0.0,6.5,12.2,0.528,0.0,0.2,0.0,6.5,12.0,0.5379999999999999,3.7,6.2,0.593,4.5,6.9,11.4,2.0,0.9,1.4,2.5,7.5,16.6,110.0,116.0,24.0,24.0,405.0,11.6,0.555,0.019,0.509,10.2,16.9,13.4,5.7,0.9,2.6,14.5,15.6,0.3,0.2,0.5,0.055999999999999994,-3.8,-1.6,-5.4,-0.3,482144.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,482144.0,Second Unit
Shabazz Napier,PG,Washington Wizards,8.0,6.9,16.1,0.431,3.0,7.8,0.381,4.0,8.3,0.478,5.4,6.5,0.83,1.0,3.5,4.4,8.1,3.2,0.2,4.3,3.8,22.2,111.0,115.0,28.0,15.0,378.0,15.7,0.5870000000000001,0.485,0.408,2.2,8.5,5.2,24.2,3.2,0.5,18.6,20.7,0.4,0.2,0.6,0.08199999999999999,0.2,-0.2,0.1,0.2,1882867.0,0.0,0.0,0.0,0.0,0.0,Cap Space,1882867.0,Second Unit
Daniel Theis,C,Boston Celtics,57.0,7.6,13.4,0.565,0.9,2.8,0.321,6.6,10.5,0.631,2.8,3.7,0.764,4.5,8.7,13.3,3.3,1.2,2.6,1.7,7.0,18.9,130.0,105.0,27.0,58.0,1382.0,18.2,0.629,0.212,0.27699999999999997,10.2,19.2,14.7,9.9,1.2,5.0,10.1,14.7,3.6,2.3,5.9,0.205,0.4,1.8,2.3,1.5,5000000.0,5000000.0,0.0,0.0,0.0,0.0,NaN,5000000.0,Second Unit
Brad Wanamaker,PG,Boston Celtics,1.0,5.4,12.7,0.428,1.3,3.6,0.36700000000000005,4.1,9.1,0.452,4.3,4.6,0.9309999999999999,0.8,4.2,4.9,6.3,2.1,0.5,2.8,4.8,16.4,112.0,108.0,30.0,63.0,1215.0,11.8,0.56,0.28300000000000003,0.365,1.7,9.2,5.5,17.6,2.1,0.9,15.9,15.4,1.2,1.5,2.7,0.10800000000000001,-2.5,1.2,-1.3,0.2,1445697.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,1445697.0,Second Unit
Grant Williams,PF,Boston Celtics,5.0,4.0,9.6,0.41700000000000004,1.0,4.2,0.247,2.9,5.3,0.551,1.8,2.5,0.725,2.9,5.3,8.2,3.1,1.4,1.6,2.3,7.4,10.9,105.0,108.0,21.0,62.0,970.0,8.0,0.508,0.44299999999999995,0.266,6.5,11.7,9.1,8.3,1.4,3.1,17.7,11.5,0.2,1.3,1.5,0.075,-4.0,1.4,-2.6,-0.1,2379840.0,2498760.0,2617800.0,4306281.0,0.0,0.0,1st Round Pick,4878600.0,Second Unit
Enes Kanter,C,Boston Celtics,6.0,9.6,16.9,0.5660000000000001,0.1,0.4,0.14300000000000002,9.5,16.5,0.5760000000000001,3.4,4.8,0.708,7.7,13.7,21.4,2.7,1.1,2.1,2.8,4.6,22.6,121.0,103.0,27.0,51.0,891.0,22.0,0.594,0.023,0.28600000000000003,17.1,30.2,23.7,8.4,1.1,3.9,12.9,19.3,2.1,1.7,3.8,0.207,1.6,-0.1,1.5,0.8,4767000.0,5005350.0,0.0,0.0,0.0,0.0,Room Exception,4767000.0,Second Unit
Semi Ojeleye,PF,Boston Celtics,5.0,3.5,8.6,0.409,2.0,5.3,0.36700000000000005,1.6,3.3,0.475,1.4,1.5,0.893,1.3,5.4,6.7,1.7,1.0,0.3,0.7,3.4,10.4,119.0,111.0,25.0,61.0,891.0,7.6,0.557,0.616,0.17600000000000002,2.9,11.9,7.5,4.5,1.0,0.5,6.5,8.8,0.8,0.9,1.7,0.091,-2.1,0.5,-1.6,0.1,1618520.0,1752950.0,0.0,0.0,0.0,0.0,NaN,1618520.0,Second Unit
Kris Dunn,PG,Chicago Bulls,32.0,5.8,13.0,0.444,1.1,4.3,0.259,4.7,8.7,0.535,1.5,2.0,0.741,0.9,6.2,7.1,6.6,3.8,0.6,2.6,6.0,14.2,104.0,106.0,25.0,51.0,1269.0,12.1,0.51,0.327,0.158,1.9,14.9,8.1,19.4,3.8,1.3,15.7,14.6,0.3,2.0,2.3,0.085,-3.7,3.1,-0.6,0.4,5348007.0,0.0,0.0,0.0,0.0,0.0,1st Round pick,5348007.0,Second Unit
Ryan Arcidiacono,PG,Chicago Bulls,4.0,4.7,11.4,0.409,2.8,7.1,0.391,1.9,4.2,0.439,1.4,2.0,0.711,1.0,4.7,5.7,5.0,1.4,0.2,1.9,5.0,13.5,111.0,113.0,25.0,58.0,930.0,9.0,0.551,0.627,0.17300000000000001,2.3,11.2,6.5,14.3,1.4,0.3,13.5,12.5,0.7,0.7,1.4,0.07,-2.7,-0.1,-2.8,-0.2,3000000.0,3000000.0,3000000.0,0.0,0.0,0.0,NaN,6000000.0,Second Unit
Daniel Gafford,C,Chicago Bulls,7.0,7.4,10.6,0.701,0.0,0.0,,7.4,10.6,0.701,2.5,4.7,0.5329999999999999,4.1,4.3,8.4,1.7,1.0,4.4,2.3,7.8,17.4,124.0,109.0,21.0,43.0,609.0,16.2,0.6859999999999999,0.0,0.44799999999999995,9.0,10.3,9.6,5.2,1.0,8.7,15.3,13.3,1.1,0.8,1.8,0.146,-2.8,1.5,-1.3,0.1,898310.0,1517981.0,1782621.0,1930681.0,0.0,0.0,Minimum Salary,2416291.0,Second Unit
Luke Kornet,C,Chicago Bulls,14.0,7.1,16.1,0.439,2.7,9.3,0.287,4.4,6.8,0.6459999999999999,1.7,2.4,0.7140000000000001,1.9,5.3,7.2,2.8,0.9,2.2,1.2,4.7,18.5,112.0,111.0,24.0,36.0,559.0,12.7,0.539,0.578,0.15,4.1,12.9,8.3,8.5,0.9,4.4,6.6,16.3,0.5,0.5,1.1,0.091,-0.9,-0.2,-1.1,0.1,2195122.0,2304878.0,0.0,0.0,0.0,0.0,Room Exception,4500000.0,Second Unit
Chandler Hutchison,SF,Chicago Bulls,10.0,7.3,16.0,0.457,1.1,3.5,0.316,6.2,12.5,0.496,4.2,7.1,0.59,1.6,8.2,9.9,2.4,2.5,0.6,2.5,4.3,19.9,101.0,108.0,23.0,28.0,527.0,12.4,0.521,0.217,0.446,3.6,19.8,11.3,7.4,2.5,1.3,11.4,19.1,0.0,0.7,0.7,0.06,-2.7,0.1,-2.6,-0.1,2332320.0,2443440.0,4019459.0,0.0,0.0,0.0,1st Round Pick,4775760.0,Second Unit
Tyler Herro,SG,Miami Heat,6.0,8.4,20.3,0.414,3.8,9.7,0.391,4.6,10.7,0.434,2.5,3.0,0.835,0.5,6.6,7.1,3.5,1.1,0.3,2.8,2.3,23.1,100.0,112.0,20.0,47.0,1280.0,11.4,0.534,0.47600000000000003,0.14800000000000002,1.3,14.6,8.2,11.1,1.1,0.5,11.3,22.0,-0.3,1.1,0.9,0.033,-1.0,-1.3,-2.3,-0.1,3640200.0,3822240.0,4004280.0,5722116.0,0.0,0.0,1st Round Pick,7462440.0,Second Unit
Kelly Olynyk,C,Miami Heat,6.0,6.8,14.2,0.47600000000000003,3.6,8.3,0.43200000000000005,3.2,5.9,0.5379999999999999,3.1,3.7,0.8540000000000001,1.7,10.0,11.6,4.4,1.7,0.8,2.8,6.5,20.3,117.0,108.0,28.0,59.0,1089.0,14.7,0.64,0.584,0.259,4.0,22.0,13.4,13.2,1.7,1.6,15.1,16.9,1.7,1.5,3.2,0.14,0.1,1.0,1.1,0.8,11667885.0,12198243.0,0.0,0.0,0.0,0.0,Cap space,11667885.0,Second Unit
Meyers Leonard,C,Miami Heat,49.0,5.7,11.1,0.52,2.5,5.9,0.429,3.2,5.2,0.625,0.8,1.3,0.654,1.3,11.0,12.3,2.6,0.6,0.7,1.7,5.1,14.9,117.0,110.0,27.0,49.0,987.0,11.1,0.64,0.534,0.11699999999999999,3.2,24.1,14.1,7.7,0.6,1.5,13.0,12.0,1.0,1.1,2.1,0.10400000000000001,-1.0,0.4,-0.6,0.3,11286515.0,0.0,0.0,0.0,0.0,0.0,Cap Space,11286515.0,Second Unit
Jae Crowder,SF,Miami Heat,1.0,6.6,15.0,0.439,4.6,11.7,0.39299999999999996,2.0,3.3,0.6,2.6,3.4,0.769,1.0,8.9,10.0,3.4,2.6,0.9,1.0,5.4,20.3,124.0,106.0,29.0,13.0,373.0,16.0,0.618,0.7809999999999999,0.228,2.5,19.6,11.4,10.3,2.6,1.9,6.0,15.8,0.7,0.6,1.3,0.168,0.7,1.1,1.8,0.4,7815533.0,0.0,0.0,0.0,0.0,0.0,Bird Rights,7815533.0,Second Unit
Chris Silva,PF,Miami Heat,0.0,6.9,11.0,0.623,0.0,0.3,0.0,6.9,10.7,0.642,5.4,7.8,0.6940000000000001,8.6,8.8,17.4,3.3,1.4,2.9,4.9,12.7,19.1,120.0,106.0,23.0,41.0,307.0,17.2,0.6629999999999999,0.028999999999999998,0.71,20.6,19.3,19.9,10.2,1.4,5.8,25.5,17.5,0.7,0.5,1.1,0.17800000000000002,-3.4,0.9,-2.5,0.0,466918.0,1517981.0,1782621.0,0.0,0.0,0.0,MLE,1984899.0,Second Unit
Aaron Holiday,PG,Indiana Pacers,26.0,7.2,17.7,0.40700000000000003,2.8,7.2,0.39399999999999996,4.3,10.4,0.41600000000000004,2.2,2.6,0.861,0.7,4.0,4.7,6.9,1.6,0.5,2.7,3.6,19.4,104.0,111.0,23.0,58.0,1368.0,11.7,0.517,0.409,0.145,1.7,8.9,5.3,19.5,1.6,0.8,12.4,19.4,0.4,1.4,1.7,0.06,-1.4,-0.3,-1.7,0.1,2239200.0,2345640.0,3980551.0,0.0,0.0,0.0,1st Round Pick,4584840.0,Second Unit
Jeremy Lamb,SG,Indiana Pacers,42.0,8.2,18.1,0.451,2.0,6.0,0.335,6.2,12.1,0.508,3.5,4.2,0.836,0.9,6.6,7.5,3.6,2.1,0.8,1.9,3.9,21.8,108.0,108.0,27.0,46.0,1291.0,14.1,0.547,0.33,0.23,2.1,14.9,8.5,10.5,2.1,1.5,8.7,19.7,0.9,1.8,2.7,0.099,-1.1,0.7,-0.4,0.5,10500000.0,10500000.0,10500000.0,0.0,0.0,0.0,NaN,31500000.0,Second Unit
Doug McDermott,PF,Indiana Pacers,0.0,9.5,19.3,0.491,4.6,10.4,0.445,4.8,8.9,0.544,1.7,2.0,0.8270000000000001,0.9,5.2,6.1,2.7,0.4,0.2,1.6,4.2,25.2,118.0,113.0,28.0,62.0,1242.0,14.3,0.626,0.54,0.106,2.1,11.7,6.9,8.3,0.4,0.3,7.2,19.6,2.1,0.9,3.0,0.115,1.5,-1.5,0.0,0.6,7333334.0,7333333.0,0.0,0.0,0.0,0.0,NaN,14666667.0,Second Unit
T.J. McConnell,PG,Indiana Pacers,3.0,7.7,14.8,0.517,0.2,0.6,0.33299999999999996,7.5,14.2,0.524,1.2,1.5,0.833,1.3,5.4,6.7,13.0,1.8,0.5,3.5,2.8,16.8,113.0,110.0,27.0,63.0,1188.0,16.2,0.541,0.040999999999999995,0.099,3.0,12.1,7.6,37.2,1.8,0.8,18.5,17.2,1.6,1.4,2.9,0.11900000000000001,0.1,0.2,0.3,0.7,3500000.0,3500000.0,0.0,0.0,0.0,0.0,Cap Space,4500000.0,Second Unit
Goga Bitadze,C,Indiana Pacers,2.0,7.2,15.3,0.473,0.7,4.3,0.16699999999999998,6.5,11.1,0.591,2.9,3.9,0.727,2.6,8.8,11.4,2.5,0.7,3.8,3.0,6.8,18.1,100.0,106.0,20.0,49.0,410.0,12.2,0.53,0.27899999999999997,0.256,6.0,19.8,12.9,7.1,0.7,6.9,14.8,18.1,-0.1,0.7,0.6,0.069,-4.0,1.5,-2.5,0.0,2816760.0,2957520.0,3098400.0,4765339.0,0.0,0.0,1st Round Pick,5774280.0,Second Unit
Caris LeVert,SG,Brooklyn Nets,25.0,10.6,25.5,0.414,3.0,7.9,0.381,7.6,17.6,0.429,4.9,6.8,0.72,1.7,5.0,6.7,6.7,1.8,0.3,4.1,3.0,29.0,101.0,110.0,25.0,39.0,1131.0,15.1,0.509,0.31,0.264,3.7,10.6,7.2,23.5,1.8,0.5,12.6,28.8,-0.1,1.2,1.2,0.05,0.1,-0.7,-0.6,0.4,2625718.0,16203704.0,17500000.0,18796296.0,0.0,0.0,1st Round pick,55125718.0,Second Unit
Wilson Chandler,SF,Brooklyn Nets,3.0,4.8,11.8,0.40399999999999997,2.4,7.8,0.306,2.4,4.0,0.597,1.3,1.5,0.87,0.7,8.7,9.4,2.5,1.0,0.8,2.2,5.1,13.3,99.0,109.0,32.0,35.0,734.0,7.4,0.531,0.6609999999999999,0.126,1.6,18.3,10.2,7.4,1.0,1.4,15.0,13.0,-0.1,0.9,0.8,0.05,-3.9,1.0,-2.9,-0.2,2564753.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,2564753.0,Second Unit
Timothé Luwawu-Cabarrot,SG,Brooklyn Nets,0.0,5.5,13.6,0.406,2.8,7.7,0.358,2.8,5.9,0.47,3.7,4.4,0.8390000000000001,1.7,4.7,6.4,1.8,1.1,0.4,2.3,5.7,17.5,108.0,111.0,24.0,39.0,671.0,8.9,0.563,0.568,0.32299999999999995,3.8,10.0,7.0,5.3,1.1,0.7,12.7,15.7,0.4,0.6,1.0,0.069,-3.0,-0.2,-3.2,-0.2,654468.0,1824003.0,0.0,0.0,0.0,0.0,Minimum Salary,844170.0,Second Unit
Timothé Luwawu-Cabarrot,SG,Brooklyn Nets,0.0,5.5,13.6,0.406,2.8,7.7,0.358,2.8,5.9,0.47,3.7,4.4,0.8390000000000001,1.7,4.7,6.4,1.8,1.1,0.4,2.3,5.7,17.5,108.0,111.0,24.0,39.0,671.0,8.9,0.563,0.568,0.32299999999999995,3.8,10.0,7.0,5.3,1.1,0.7,12.7,15.7,0.4,0.6,1.0,0.069,-3.0,-0.2,-3.2,-0.2,189702.0,0.0,0.0,0.0,0.0,0.0,NaN,844170.0,Second Unit
Kyrie Irving,PG,Brooklyn Nets,20.0,14.4,30.0,0.478,4.0,10.2,0.39399999999999996,10.3,19.8,0.522,6.8,7.4,0.922,1.6,5.8,7.4,9.2,1.9,0.7,3.7,3.8,39.5,119.0,109.0,27.0,20.0,658.0,26.3,0.595,0.341,0.245,3.5,12.4,8.1,37.4,1.9,1.3,10.1,32.6,2.1,0.8,3.0,0.21600000000000003,6.6,1.0,7.6,1.6,31742000.0,33329100.0,34916200.0,36503300.0,0.0,0.0,NaN,136490600.0,Second Unit
Malik Monk,SG,Charlotte Hornets,1.0,9.1,20.9,0.434,2.5,8.7,0.284,6.6,12.2,0.542,3.5,4.3,0.82,1.2,5.6,6.7,4.9,1.1,0.7,3.3,3.2,24.2,102.0,115.0,21.0,55.0,1169.0,12.7,0.53,0.418,0.205,2.4,12.6,7.3,16.6,1.1,1.3,12.6,22.9,0.1,0.6,0.7,0.027999999999999997,-1.0,-1.3,-2.3,-0.1,4028400.0,5345687.0,0.0,0.0,0.0,0.0,1st Round Pick,9374087.0,Second Unit
Bismack Biyombo,C,Charlotte Hornets,29.0,7.4,13.5,0.5429999999999999,0.0,0.0,,7.4,13.5,0.5429999999999999,4.4,7.4,0.603,5.8,9.2,15.0,2.4,0.5,2.4,2.3,5.6,19.1,116.0,112.0,27.0,53.0,1029.0,16.1,0.57,0.0,0.5429999999999999,12.3,20.7,16.3,7.8,0.5,4.4,12.2,16.8,1.5,0.9,2.4,0.113,-1.8,-0.7,-2.5,-0.1,17000000.0,0.0,0.0,0.0,0.0,0.0,Cap Space,17000000.0,Second Unit
Cody Martin,SF,Charlotte Hornets,3.0,4.9,11.5,0.43,1.0,4.3,0.23399999999999999,3.9,7.2,0.546,2.3,3.6,0.6459999999999999,2.1,6.7,8.8,5.3,2.2,0.5,2.4,4.3,13.2,104.0,112.0,24.0,48.0,903.0,10.5,0.505,0.37200000000000005,0.314,4.4,15.1,9.6,15.7,2.2,0.9,15.7,13.6,0.2,0.8,1.0,0.052000000000000005,-3.1,1.0,-2.1,0.0,1173310.0,1517981.0,1782621.0,0.0,0.0,0.0,MLE,4473912.0,Second Unit
Marvin Williams,PF,Charlotte Hornets,1.0,5.8,13.0,0.44799999999999995,2.7,7.3,0.376,3.1,5.8,0.5379999999999999,2.7,3.1,0.86,0.9,5.8,6.8,2.5,1.6,1.4,1.6,4.4,17.1,115.0,113.0,33.0,41.0,808.0,11.8,0.593,0.557,0.23800000000000002,2.0,13.2,7.4,7.8,1.6,2.5,9.7,14.0,0.8,0.6,1.5,0.087,-1.6,0.4,-1.2,0.2,15006250.0,0.0,0.0,0.0,0.0,0.0,NaN,15006250.0,Second Unit
Dwayne Bacon,SG,Charlotte Hornets,11.0,6.2,17.8,0.348,1.4,4.9,0.284,4.8,12.9,0.373,2.6,3.9,0.66,1.1,6.2,7.3,3.8,1.7,0.1,2.7,3.8,16.3,86.0,114.0,24.0,39.0,687.0,6.1,0.419,0.275,0.217,2.3,14.0,7.9,11.7,1.7,0.3,12.2,19.5,-1.2,0.4,-0.8,-0.053,-5.9,-0.9,-6.8,-0.8,1618520.0,0.0,0.0,0.0,0.0,0.0,MLE,1618520.0,Second Unit
D.J. Augustin,PG,Orlando Magic,6.0,6.3,15.9,0.39299999999999996,2.4,7.0,0.345,3.9,9.0,0.43,5.6,6.3,0.885,0.7,3.7,4.4,9.0,1.2,0.0,2.8,2.1,20.5,114.0,114.0,32.0,49.0,1215.0,14.2,0.5479999999999999,0.43799999999999994,0.395,1.5,8.3,4.8,26.7,1.2,0.1,12.9,19.1,1.8,0.8,2.6,0.10099999999999999,-0.3,-1.0,-1.4,0.2,7250000.0,0.0,0.0,0.0,0.0,0.0,Cap Space,7250000.0,Second Unit
Jonathan Isaac,SF,Orlando Magic,32.0,7.7,16.6,0.46299999999999997,1.5,4.7,0.33,6.1,11.9,0.515,2.9,3.8,0.767,2.9,8.5,11.4,2.3,2.6,4.0,2.4,4.1,19.8,106.0,102.0,22.0,32.0,949.0,16.9,0.542,0.28300000000000003,0.22699999999999998,6.2,19.3,12.6,7.0,2.6,7.4,11.7,18.3,0.4,1.9,2.3,0.114,-0.8,2.9,2.0,1.0,5806440.0,7362566.0,0.0,0.0,0.0,0.0,1st Round Pick,13169006.0,Second Unit
Mo Bamba,C,Orlando Magic,0.0,7.4,15.9,0.46799999999999997,2.1,5.8,0.35600000000000004,5.3,10.0,0.534,1.7,2.6,0.674,5.5,11.3,16.8,2.4,1.2,4.8,2.4,6.5,18.7,111.0,103.0,21.0,60.0,868.0,17.8,0.5489999999999999,0.369,0.163,11.7,25.7,18.5,7.3,1.2,8.9,12.2,17.2,0.9,1.7,2.5,0.14,-1.1,1.7,0.5,0.6,5697600.0,5969040.0,7568742.0,0.0,0.0,0.0,1st Round Pick,11666640.0,Second Unit
Wesley Iwundu,SF,Orlando Magic,18.0,4.6,11.7,0.397,1.3,4.0,0.313,3.4,7.7,0.441,3.7,4.6,0.816,1.4,5.4,6.8,2.8,1.5,0.7,1.1,3.7,14.3,111.0,111.0,25.0,45.0,810.0,9.9,0.521,0.345,0.392,2.9,12.4,7.5,7.9,1.5,1.2,7.3,13.1,0.6,0.8,1.4,0.08,-3.1,0.2,-2.9,-0.2,1618520.0,0.0,0.0,0.0,0.0,0.0,NaN,1618520.0,Second Unit
Khem Birch,C,Orlando Magic,24.0,3.5,7.2,0.48700000000000004,0.0,0.1,0.0,3.5,7.2,0.491,2.6,4.2,0.612,4.4,6.9,11.3,2.2,1.0,1.3,1.4,4.6,9.6,116.0,110.0,27.0,40.0,777.0,10.1,0.529,0.009000000000000001,0.583,9.3,15.7,12.4,6.1,1.0,2.4,13.7,9.3,0.7,0.8,1.5,0.092,-3.3,0.3,-3.0,-0.2,3000000.0,3000000.0,0.0,0.0,0.0,0.0,NaN,6000000.0,Second Unit
Frank Ntilikina,PG,New York Knicks,26.0,5.4,13.7,0.39299999999999996,1.8,5.6,0.321,3.6,8.0,0.444,2.1,2.4,0.8640000000000001,0.9,4.0,5.0,7.1,2.2,0.7,2.9,5.8,14.6,103.0,113.0,21.0,57.0,1187.0,9.8,0.49700000000000005,0.41100000000000003,0.177,2.0,9.1,5.4,20.2,2.2,1.3,16.5,15.4,0.1,0.8,0.9,0.037000000000000005,-3.6,0.4,-3.2,-0.4,4855800.0,6176578.0,0.0,0.0,0.0,0.0,1st Round Pick,11032378.0,Second Unit
Kevin Knox,SF,New York Knicks,4.0,6.0,16.7,0.359,2.7,8.3,0.327,3.3,8.4,0.391,2.8,4.2,0.653,1.2,6.5,7.7,2.5,1.0,1.2,1.9,4.4,17.5,97.0,114.0,20.0,65.0,1166.0,8.4,0.47,0.496,0.252,2.5,14.7,8.4,7.4,1.0,2.3,9.2,17.8,-0.5,0.7,0.2,0.006,-3.1,-1.1,-4.2,-0.6,4380120.0,4588680.0,5845978.0,0.0,0.0,0.0,1st Round Pick,8968800.0,Second Unit
Taj Gibson,C,New York Knicks,56.0,7.9,13.6,0.584,0.2,0.7,0.28600000000000003,7.7,12.9,0.599,1.9,2.7,0.732,5.3,7.4,12.7,2.5,1.3,1.4,2.2,5.8,18.0,121.0,113.0,34.0,62.0,1025.0,16.1,0.61,0.049,0.196,11.2,16.7,13.9,7.6,1.3,2.8,13.1,14.8,1.8,0.8,2.6,0.12,-0.7,-0.4,-1.1,0.2,9800000.0,10290000.0,0.0,0.0,0.0,0.0,NaN,9800000.0,Second Unit
